1520	23.641	33.422	23.65	33.16
1530	23.641	33.416	23.65	33.16
1540	23.641	33.409	23.65	33.16
1550	23.642	33.4	23.65	33.16
1560	23.642	33.392	23.65	33.16
1570	23.642	33.382	23.65	33.16
1580	23.643	33.372	23.65	33.16
1590	23.643	33.362	23.65	33.16
1600	23.643	33.351	23.65	33.16
1610	23.643	33.339	23.65	33.16
1620	23.644	33.328	23.65	33.16
1630	23.644	33.316	23.65	33.16
1640	23.644	33.305	23.65	33.16
1650	23.644	33.293	23.65	33.16
1660	23.645	33.282	23.65	33.16
1670	23.645	33.27	23.65	33.16
1680	23.645	33.259	23.65	33.16
1690	23.645	33.249	23.65	33.16
1700	23.645	33.238	23.65	33.16
1710	23.645	33.228	23.65	33.16
1720	23.646	33.217	23.65	33.16
1730	23.646	33.207	23.65	33.16
1740	23.646	33.197	23.65	33.16
1750	23.646	33.188	23.65	33.16
1760	23.646	33.178	23.65	33.16
1770	23.646	33.168	23.65	33.16
1780	23.647	33.159	23.65	33.16
1790	23.647	33.149	23.65	33.16
1800	23.647	33.14	23.65	33.16
1810	23.647	33.131	23.65	33.16
1820	23.647	33.121	23.65	33.16
1830	23.647	33.112	23.65	33.16
1840	23.647	33.103	23.65	33.16
1850	23.647	33.093	23.65	33.16
1860	23.647	33.083	23.65	33.16
1870	23.648	33.074	23.65	33.16
1880	23.648	33.064	23.65	33.16
1890	23.648	33.054	23.65	33.16
1900	23.648	33.044	23.65	33.16
1910	23.648	33.034	23.65	33.16
1920	23.648	33.025	23.65	33.16
1930	23.648	33.015	23.65	33.16
1940	23.648	33.005	23.65	33.16
1950	23.648	32.996	23.65	33.16
1960	23.648	32.987	23.65	33.16
1970	23.648	32.979	23.65	33.16
1980	23.648	32.97	23.65	33.16
1990	23.648	32.963	23.65	33.16
2000	23.648	32.955	23.65	33.16
2010	23.649	32.948	23.65	33.16
2020	23.649	32.942	23.65	33.16
2030	23.649	32.936	23.65	33.16
2040	23.649	32.931	23.65	33.16
2050	23.649	32.926	23.65	33.16
2060	23.649	32.922	23.65	33.16
2070	23.649	32.918	23.65	33.16
2080	23.649	32.915	23.65	33.16
2090	23.649	32.912	23.65	33.16
2100	23.649	32.91	23.65	33.16
2110	23.649	32.908	23.65	33.16
2120	23.649	32.907	23.65	33.16
2130	23.649	32.906	23.65	33.16
2140	23.649	32.906	23.65	33.16
2150	23.649	32.906	23.65	33.16
2160	23.649	32.907	23.65	33.16
2170	23.649	32.907	23.65	33.16
2180	23.649	32.909	23.65	33.16
2190	23.649	32.91	23.65	33.16
2200	23.649	32.912	23.65	33.16
2210	23.649	32.914	23.65	33.16
2220	23.649	32.916	23.65	33.16
2230	23.649	32.918	23.65	33.16
2240	23.649	32.921	23.65	33.16
2250	23.649	32.924	23.65	33.16
2260	23.649	32.927	23.65	33.16
2270	23.649	32.93	23.65	33.16
2280	23.649	32.933	23.65	33.16
2290	23.649	32.937	23.65	33.16
2300	23.649	32.94	23.65	33.16
2310	23.65	32.944	23.65	33.16
2320	23.65	32.948	23.65	33.16
2330	23.65	32.952	23.65	33.16
2340	23.65	32.956	23.65	33.16
2350	23.65	32.961	23.65	33.16
2360	23.65	32.965	23.65	33.16
2370	23.65	32.97	23.65	33.16
2380	23.65	32.975	23.65	33.16
2390	23.65	32.98	23.65	33.16
